Date,BIL,SHY,IEI,IEF,TLH,TLT,TIP
2016-05-05,91.4,85.04,126.03,110.67,141.83,131.01,115.05
2016-05-06,91.42,85.02,125.88,110.41,141.35,130.45,114.65
2016-05-09,91.42,85.06,126.09,110.62,141.73,130.86,114.72
2016-05-10,91.42,85.08,126.07,110.6,141.62,130.87,115.07
2016-05-11,91.38,85.05,126.06,110.77,142.14,131.61,115.05
2016-05-12,91.38,85.0,125.91,110.47,141.67,131.01,114.97
2016-05-13,91.38,85.01,126.05,110.89,142.44,132.28,115.25
2016-05-16,91.38,84.97,125.8,110.49,141.69,131.14,115.12
2016-05-17,91.38,84.94,125.65,110.34,141.73,131.36,115.2
2016-05-18,91.4,84.79,125.08,109.45,140.28,129.49,114.2
2016-05-19,91.38,84.81,125.14,109.56,140.64,130.05,114.15
2016-05-20,91.4,84.84,125.25,109.63,140.72,130.15,114.09
2016-05-23,91.42,84.83,125.24,109.7,140.91,130.44,114.15
2016-05-24,91.38,84.77,125.07,109.52,140.45,129.86,114.04
2016-05-25,91.4,84.82,125.03,109.47,140.31,129.37,114.13
2016-05-26,91.4,84.87,125.36,109.81,140.95,130.04,114.46
2016-05-27,91.42,84.82,125.1,109.6,140.54,129.85,114.31
2016-05-31,91.42,84.86,125.22,109.73,140.95,130.16,114.14
2016-06-01,91.42,84.75,125.01,109.53,140.84,130.42,113.93
2016-06-02,91.4,84.82,125.2,109.87,141.53,131.36,114.32
2016-06-03,91.42,84.96,125.94,110.89,142.85,133.23,115.06
2016-06-06,91.44,84.94,125.79,110.6,142.39,132.24,115.19
2016-06-07,91.44,84.96,125.92,110.76,142.68,132.56,115.5
2016-06-08,91.44,84.98,125.94,110.89,143.01,133.27,115.77
2016-06-09,91.4,85.0,126.03,111.06,143.4,134.13,115.81
2016-06-10,91.4,85.05,126.28,111.45,143.92,134.78,115.81
2016-06-13,91.4,85.07,126.51,111.67,144.43,135.38,115.66
2016-06-14,91.4,85.08,126.49,111.64,144.33,135.28,115.37
2016-06-15,91.4,85.18,126.83,111.98,144.72,135.8,115.91
2016-06-16,91.42,85.13,126.79,112.1,145.13,136.46,115.68
2016-06-17,91.4,85.14,126.67,111.72,144.51,135.61,115.39
2016-06-20,91.42,85.09,126.32,111.24,143.59,134.16,115.06
2016-06-21,91.42,85.03,126.18,110.99,143.33,133.54,114.71
2016-06-22,91.42,85.06,126.33,111.21,143.59,133.76,115.02
2016-06-23,91.42,85.03,125.97,110.68,142.65,132.23,115.06
2016-06-24,91.4,85.23,126.92,112.21,145.1,135.78,115.78
2016-06-27,91.4,85.28,127.44,113.18,146.97,139.17,116.12
2016-06-28,91.4,85.31,127.45,113.16,146.98,139.46,116.52
2016-06-29,91.4,85.28,127.21,112.7,146.32,138.39,116.45
2016-06-30,91.4,85.32,127.35,112.95,146.6,138.9,116.67
2016-07-01,91.44,85.3,127.41,113.09,147.41,140.57,117.06
2016-07-05,91.44,85.34,127.67,113.71,148.4,142.33,117.25
2016-07-06,91.42,85.3,127.62,113.73,148.35,142.56,117.53
2016-07-07,91.44,85.26,127.59,113.58,148.17,142.55,117.29
2016-07-08,91.42,85.26,127.62,113.8,148.56,143.6,117.55
2016-07-11,91.44,85.17,127.18,113.2,147.68,142.34,116.98
2016-07-12,91.4,85.14,126.85,112.53,146.46,140.0,116.59
2016-07-13,91.42,85.16,126.97,112.82,147.21,141.65,116.84
2016-07-14,91.44,85.11,126.76,112.35,146.25,139.59,116.54
2016-07-15,91.42,85.07,126.52,111.92,145.42,138.39,116.41
2016-07-18,91.42,85.12,126.55,111.89,145.23,138.26,116.33
2016-07-19,91.44,85.13,126.73,112.19,145.85,139.04,116.34
2016-07-20,91.44,85.09,126.58,111.96,145.36,138.28,116.13
2016-07-21,91.44,85.15,126.8,112.21,145.59,138.56,116.18
2016-07-22,91.44,85.12,126.68,112.12,145.66,138.8,116.08
2016-07-25,91.42,85.06,126.55,112.03,145.51,138.7,115.83
2016-07-26,91.42,85.07,126.58,112.1,145.64,138.92,116.03
2016-07-27,91.44,85.13,126.89,112.58,146.46,140.65,116.48
2016-07-28,91.42,85.12,126.97,112.64,146.57,140.39,116.64
2016-07-29,91.44,85.23,127.29,113.07,147.34,141.56,116.9
2016-08-01,91.42,85.15,126.96,112.52,146.36,139.77,115.75
2016-08-02,91.44,85.12,126.83,112.25,145.8,138.33,115.18
2016-08-03,91.42,85.13,126.94,112.31,145.84,138.41,115.51
2016-08-04,91.42,85.19,127.12,112.58,146.25,139.45,115.99
2016-08-05,91.42,85.07,126.54,111.88,145.21,138.0,115.71
2016-08-08,91.42,85.04,126.48,111.82,145.22,138.26,115.79
2016-08-09,91.42,85.09,126.75,112.22,146.0,139.62,116.07
2016-08-10,91.42,85.13,126.93,112.52,146.31,140.16,116.1
2016-08-11,91.42,85.05,126.52,111.98,145.53,138.91,115.79
2016-08-12,91.42,85.11,126.83,112.38,146.26,140.08,116.09
2016-08-15,91.42,85.09,126.62,112.05,145.46,138.76,115.79
2016-08-16,91.42,85.06,126.44,111.86,145.16,138.39,115.63
2016-08-17,91.42,85.06,126.56,112.04,145.44,139.22,115.98
2016-08-18,91.44,85.12,126.73,112.24,145.77,139.44,116.18
2016-08-19,91.42,85.04,126.43,111.86,145.18,138.71,115.99
2016-08-22,91.42,85.05,126.61,112.11,145.82,139.88,116.23
2016-08-23,91.42,85.06,126.62,112.1,145.85,140.03,116.39
2016-08-24,91.44,85.04,126.62,112.06,145.72,139.7,116.21
2016-08-25,91.42,85.01,126.43,111.88,145.33,139.17,116.15
2016-08-26,91.42,84.93,126.07,111.45,144.78,138.36,115.7
2016-08-29,91.44,84.98,126.38,111.91,145.56,140.21,116.12
2016-08-30,91.44,84.99,126.37,111.9,145.47,139.67,116.02
2016-08-31,91.44,84.98,126.24,111.77,145.48,139.87,116.04
2016-09-01,91.44,84.97,126.26,111.79,145.51,139.77,115.72
2016-09-02,91.46,84.97,126.15,111.5,144.84,138.63,115.59
2016-09-06,91.46,85.03,126.57,112.02,145.72,139.64,116.14
2016-09-07,91.44,85.03,126.54,112.08,145.86,139.54,116.29
2016-09-08,91.44,84.97,126.21,111.53,144.78,137.79,115.88
2016-09-09,91.46,84.94,125.95,111.0,143.68,135.52,115.08
2016-09-12,91.42,84.97,126.05,111.1,143.64,135.59,115.12
2016-09-13,91.44,84.94,125.87,110.69,142.92,134.05,114.61
2016-09-14,91.44,84.99,126.05,110.94,143.19,134.25,114.79
2016-09-15,91.44,85.06,126.2,110.97,143.05,133.67,114.76
2016-09-16,91.44,85.02,126.19,111.09,143.42,134.75,114.95
2016-09-19,91.44,85.0,126.09,110.9,143.1,134.31,114.81
2016-09-20,91.44,84.98,126.15,111.07,143.33,134.78,114.79
2016-09-21,91.44,85.0,126.21,111.25,143.82,135.87,115.33
2016-09-22,91.46,84.98,126.31,111.58,144.27,136.95,115.9
2016-09-23,91.46,85.03,126.4,111.63,144.28,136.82,116.22
2016-09-26,91.46,85.08,126.61,111.95,144.8,137.69,116.27
2016-09-27,91.44,85.09,126.7,112.14,145.35,138.7,116.37
2016-09-28,91.44,85.08,126.61,112.09,145.22,138.4,116.51
2016-09-29,91.44,85.11,126.71,112.16,145.43,138.75,116.49
2016-09-30,91.46,85.04,126.54,111.88,144.82,137.51,116.49
2016-10-03,91.44,84.98,126.26,111.47,144.28,136.81,116.38
2016-10-04,91.46,84.91,125.98,110.96,143.37,135.21,115.81
2016-10-05,91.46,84.86,125.85,110.71,142.9,134.58,115.62
2016-10-06,91.46,84.86,125.62,110.48,142.52,133.83,115.68
2016-10-07,91.46,84.89,125.74,110.64,142.66,133.92,115.65
2016-10-10,91.46,84.85,125.55,110.35,142.08,133.13,115.49
2016-10-11,91.44,84.84,125.52,110.32,142.07,132.83,115.4
2016-10-12,91.46,84.84,125.54,110.32,141.98,132.96,115.36
2016-10-13,91.44,84.87,125.75,110.55,142.5,133.46,115.54
2016-10-14,91.44,84.85,125.62,110.21,141.63,131.59,115.43
2016-10-17,91.44,84.92,125.78,110.45,142.04,132.43,115.95
2016-10-18,91.44,84.95,125.93,110.67,142.35,132.86,116.02
2016-10-19,91.46,84.95,125.95,110.72,142.48,132.97,116.18
2016-10-20,91.44,84.91,125.85,110.62,142.42,133.11,116.0
2016-10-21,91.44,84.93,125.88,110.74,142.56,133.31,116.13
2016-10-24,91.44,84.9,125.77,110.59,142.18,132.73,115.95
2016-10-25,91.44,84.9,125.77,110.57,142.28,133.08,116.13
2016-10-26,91.46,84.87,125.65,110.33,141.82,132.18,116.01
2016-10-27,91.44,84.89,125.44,109.95,141.08,130.74,115.51
2016-10-28,91.46,84.89,125.56,109.97,141.0,130.45,115.64
2016-10-31,91.48,84.95,125.62,110.06,141.33,131.25,115.86
2016-11-01,91.46,84.9,125.59,109.91,141.17,131.01,115.87
2016-11-02,91.48,84.95,125.79,110.24,141.58,131.58,115.92
2016-11-03,91.46,84.96,125.81,110.17,141.3,130.57,115.59
2016-11-04,91.48,84.99,126.02,110.51,141.74,131.74,115.89
2016-11-07,91.46,84.96,125.7,110.05,141.1,130.62,115.83
2016-11-08,91.48,84.87,125.41,109.66,140.63,130.09,115.63
2016-11-09,91.44,84.76,124.56,107.99,137.55,124.57,114.77
2016-11-10,91.44,84.73,124.24,107.34,136.6,122.73,114.57
2016-11-11,91.4,84.73,124.03,107.12,136.31,122.04,114.25
2016-11-14,91.44,84.6,123.61,106.5,135.36,121.31,113.37
2016-11-15,91.46,84.63,123.55,106.5,135.61,121.91,113.44
2016-11-16,91.46,84.62,123.55,106.6,135.87,123.01,113.68
2016-11-17,91.48,84.61,123.3,106.13,134.92,121.2,113.49
2016-11-18,91.46,84.56,123.0,105.66,134.34,120.85,113.32
2016-11-21,91.44,84.55,123.02,105.75,134.63,121.15,113.59
2016-11-22,91.44,84.53,123.14,105.85,134.59,121.11,113.69
2016-11-23,91.44,84.48,122.77,105.47,134.15,120.64,113.31
2016-11-25,91.46,84.47,122.79,105.38,134.04,120.82,113.12
2016-11-28,91.44,84.52,123.04,105.86,134.73,121.71,113.29
2016-11-29,91.44,84.53,123.12,105.97,134.97,122.22,113.4
2016-11-30,91.44,84.5,122.74,105.26,133.73,120.24,113.46
2016-12-01,91.44,84.41,122.39,104.71,132.79,118.73,112.89
2016-12-02,91.42,84.5,122.76,105.18,133.51,119.6,112.95
2016-12-05,91.42,84.5,122.67,105.14,133.41,119.47,113.11
2016-12-06,91.44,84.48,122.77,105.18,133.54,119.38,113.33
2016-12-07,91.44,84.51,123.0,105.53,134.05,120.4,113.43
2016-12-08,91.44,84.5,122.81,105.13,133.25,118.98,113.32
2016-12-09,91.44,84.49,122.5,104.59,132.29,117.5,112.8
2016-12-12,91.42,84.46,122.52,104.61,132.39,117.72,112.78
2016-12-13,91.44,84.45,122.49,104.67,132.59,118.14,112.74
2016-12-14,91.44,84.29,121.78,103.8,131.34,116.82,111.85
2016-12-15,91.44,84.25,121.52,103.51,131.29,117.41,111.15
2016-12-16,91.42,84.29,121.66,103.64,131.26,117.14,111.09
2016-12-19,91.44,84.33,121.99,104.12,132.18,118.4,111.55
2016-12-20,91.42,84.34,121.89,103.9,131.8,117.81,111.66
2016-12-21,91.44,84.38,121.97,104.07,132.0,118.33,111.94
2016-12-22,91.42,84.34,121.83,103.86,131.69,117.81,112.29
2016-12-23,91.42,84.34,121.94,103.96,131.87,118.05,112.42
2016-12-27,91.44,84.3,121.78,103.81,131.59,117.67,112.37
2016-12-28,91.42,84.33,122.04,104.19,132.33,118.53,112.66
2016-12-29,91.44,84.42,122.33,104.51,132.61,118.95,112.8
2016-12-30,91.4,84.45,122.51,104.82,132.93,119.13,113.17
