Date,BIL,SHY,IEI,IEF,TLH,TLT,TIP
2014-10-03,88.33,80.21,112.61,94.66,119.12,104.36,104.25
2014-10-06,88.33,80.28,112.77,94.82,119.28,104.42,104.34
2014-10-07,88.35,80.33,113.12,95.37,120.13,105.83,104.78
2014-10-08,88.35,80.42,113.52,95.71,120.09,105.85,105.35
2014-10-09,88.35,80.42,113.38,95.55,120.18,105.39,105.24
2014-10-10,88.35,80.46,113.53,95.92,120.77,106.44,105.53
2014-10-13,88.35,80.48,113.99,96.42,121.57,107.09,106.02
2014-10-14,88.33,80.53,114.06,96.61,121.79,107.79,105.77
2014-10-15,88.33,80.64,114.57,97.16,122.4,108.64,105.89
2014-10-16,88.35,80.59,114.38,96.89,122.11,107.95,105.76
2014-10-17,88.35,80.54,114.14,96.61,121.81,107.34,105.72
2014-10-20,88.35,80.59,114.27,96.75,121.93,107.73,105.76
2014-10-21,88.33,80.57,114.15,96.49,121.48,106.87,105.55
2014-10-22,88.35,80.55,114.13,96.46,121.51,106.99,105.5
2014-10-23,88.33,80.51,113.86,96.06,120.86,106.04,105.12
2014-10-24,88.33,80.53,113.87,96.14,120.93,106.15,105.06
2014-10-27,88.33,80.53,113.95,96.24,121.09,106.34,105.01
2014-10-28,88.33,80.51,113.81,96.0,120.71,105.68,104.96
2014-10-29,88.35,80.41,113.42,95.68,120.54,105.92,104.82
2014-10-30,88.33,80.44,113.52,95.78,120.63,106.01,104.79
2014-10-31,88.35,80.42,113.42,95.63,120.34,105.73,104.87
2014-11-03,88.33,80.41,113.33,95.59,120.29,105.73,104.87
2014-11-04,88.35,80.4,113.33,95.58,120.41,106.06,104.83
2014-11-05,88.33,80.38,113.34,95.61,120.42,105.91,104.93
2014-11-06,88.35,80.36,113.19,95.32,119.98,105.22,104.76
2014-11-07,88.33,80.42,113.59,95.93,120.79,106.43,105.37
2014-11-10,88.35,80.36,113.34,95.54,120.22,105.45,105.0
2014-11-11,88.35,80.35,113.33,95.55,120.26,105.53,104.98
2014-11-12,88.35,80.38,113.36,95.51,120.26,105.44,104.83
2014-11-13,88.33,80.4,113.44,95.67,120.42,105.69,104.71
2014-11-14,88.33,80.44,113.56,95.87,120.79,106.2,104.98
2014-11-17,88.35,80.43,113.5,95.76,120.58,105.93,104.62
2014-11-18,88.33,80.42,113.59,95.87,120.79,106.23,104.71
2014-11-19,88.33,80.41,113.43,95.61,120.41,105.55,104.27
2014-11-20,88.33,80.43,113.53,95.79,120.66,106.1,104.54
2014-11-21,88.33,80.44,113.65,95.98,121.07,106.74,104.85
2014-11-24,88.35,80.45,113.72,96.09,121.18,106.83,104.93
2014-11-25,88.35,80.46,113.85,96.32,121.68,107.72,105.03
2014-11-26,88.33,80.47,113.98,96.49,122.01,108.01,105.08
2014-11-28,88.35,80.5,114.19,96.86,121.8,108.87,105.04
2014-12-01,88.33,80.5,114.14,96.62,122.28,108.23,104.79
2014-12-02,88.33,80.45,113.8,96.19,121.4,107.18,104.19
2014-12-03,88.33,80.42,113.75,96.23,121.58,107.6,104.32
2014-12-04,88.33,80.46,113.9,96.57,122.2,108.5,104.53
2014-12-05,88.35,80.31,113.4,96.03,121.7,107.87,103.92
2014-12-08,88.35,80.3,113.49,96.35,122.26,109.19,104.01
2014-12-09,88.33,80.33,113.72,96.71,122.83,109.75,104.45
2014-12-10,88.33,80.4,114.06,97.14,123.54,110.55,104.67
2014-12-11,88.33,80.36,113.85,96.98,123.48,111.0,104.53
2014-12-12,88.35,80.43,114.32,97.78,124.54,112.51,104.65
2014-12-15,88.31,80.38,114.0,97.42,124.3,112.28,104.24
2014-12-16,88.31,80.42,114.34,97.91,125.11,113.67,104.89
2014-12-17,88.31,80.35,113.81,97.24,124.19,112.64,104.4
2014-12-18,88.33,80.3,113.53,96.69,123.22,110.64,103.74
2014-12-19,88.31,80.24,113.67,97.04,123.82,112.13,104.25
2014-12-22,88.31,80.26,113.63,97.04,123.92,112.28,104.35
2014-12-23,88.31,80.18,113.24,96.24,122.38,110.05,103.6
2014-12-24,88.33,80.22,113.25,96.31,122.77,110.65,103.49
2014-12-26,88.31,80.19,113.25,96.44,122.93,111.06,103.52
2014-12-29,88.31,80.27,113.48,96.77,123.45,111.89,103.68
2014-12-30,88.31,80.29,113.64,96.88,123.64,112.19,103.65
2014-12-31,88.33,80.27,113.77,96.99,123.54,112.41,103.93
2015-01-02,88.31,80.35,114.02,97.48,124.53,113.66,104.6
2015-01-05,88.33,80.35,114.28,98.08,125.64,115.44,104.68
2015-01-06,88.31,80.39,114.63,98.73,126.8,117.52,104.69
2015-01-07,88.31,80.43,114.73,98.72,126.67,117.29,104.78
2015-01-08,88.31,80.42,114.59,98.31,125.75,115.74,104.61
2015-01-09,88.31,80.48,114.93,98.8,126.41,117.0,104.93
2015-01-12,88.31,80.53,115.18,99.15,126.88,117.67,104.9
2015-01-13,88.31,80.58,115.29,99.24,126.93,117.67,104.73
2015-01-14,88.31,80.63,115.6,99.7,127.59,118.57,105.35
2015-01-15,88.31,80.75,116.24,100.55,128.77,120.43,106.19
2015-01-16,88.31,80.67,115.72,99.81,127.76,118.9,105.59
2015-01-20,88.31,80.64,115.75,100.03,128.34,120.48,105.84
2015-01-21,88.33,80.64,115.49,99.56,127.54,119.08,105.41
2015-01-22,88.31,80.61,115.32,99.31,127.23,118.66,105.44
2015-01-23,88.33,80.65,115.66,99.96,128.26,120.31,106.08
2015-01-26,88.33,80.6,115.49,99.73,127.85,119.94,105.9
2015-01-27,88.33,80.65,115.6,99.87,128.05,120.13,106.23
2015-01-28,88.31,80.7,116.02,100.64,128.99,122.09,106.64
2015-01-29,88.31,80.67,115.85,100.28,128.41,121.29,106.52
2015-01-30,88.31,80.77,116.4,101.16,129.65,123.44,107.29
2015-02-02,88.31,80.74,116.33,101.03,129.1,122.98,107.22
2015-02-03,88.33,80.68,115.86,100.18,128.08,120.37,106.73
2015-02-04,88.31,80.69,115.93,100.35,128.44,120.58,106.95
2015-02-05,88.31,80.66,115.77,99.98,127.77,119.25,106.48
2015-02-06,88.31,80.47,114.85,98.86,126.76,117.14,105.65
2015-02-09,88.29,80.46,114.8,98.81,126.44,116.96,105.46
2015-02-10,88.31,80.44,114.65,98.57,126.02,116.02,105.11
2015-02-11,88.29,80.45,114.62,98.53,125.96,116.24,104.92
2015-02-12,88.29,80.48,114.75,98.57,125.9,115.86,104.75
2015-02-13,88.31,80.48,114.62,98.24,125.29,114.67,104.54
2015-02-17,88.31,80.44,114.2,97.54,124.12,112.94,104.01
2015-02-18,88.31,80.53,114.61,98.01,124.59,113.61,104.44
2015-02-19,88.31,80.49,114.41,97.76,124.23,112.86,104.36
2015-02-20,88.29,80.48,114.32,97.71,124.12,113.19,104.37
2015-02-23,88.31,80.52,114.59,98.16,124.84,114.49,104.56
2015-02-24,88.29,80.58,115.04,98.81,125.82,115.99,105.19
2015-02-25,88.31,80.58,115.09,98.9,126.09,116.49,105.37
2015-02-26,88.29,80.51,114.64,98.31,125.63,114.9,105.3
2015-02-27,88.31,80.53,114.85,98.66,125.92,115.86,105.91
2015-03-02,88.29,80.47,114.46,97.92,124.83,113.71,105.05
2015-03-03,88.31,80.45,114.32,97.71,124.59,113.29,105.19
2015-03-04,88.31,80.47,114.43,97.79,124.73,113.33,105.3
2015-03-05,88.31,80.5,114.53,97.84,124.68,113.19,105.11
2015-03-06,88.29,80.41,113.88,96.84,123.13,110.69,103.9
2015-03-09,88.31,80.45,114.16,97.29,123.77,111.71,103.74
2015-03-10,88.31,80.47,114.38,97.7,124.51,113.18,103.86
2015-03-11,88.31,80.47,114.44,97.88,124.95,114.0,104.03
2015-03-12,88.29,80.49,114.54,97.97,124.78,113.92,103.8
2015-03-13,88.31,80.5,114.51,97.82,124.78,113.57,103.47
2015-03-16,88.31,80.51,114.66,98.16,125.28,114.66,103.62
2015-03-17,88.31,80.49,114.74,98.37,125.68,115.61,103.72
2015-03-18,88.31,80.68,115.56,99.49,127.18,117.85,105.31
2015-03-19,88.31,80.57,115.14,99.03,126.6,117.25,105.24
2015-03-20,88.31,80.63,115.51,99.43,127.28,117.86,105.56
2015-03-23,88.29,80.66,115.59,99.56,127.18,117.72,105.51
2015-03-24,88.31,80.69,115.78,99.86,127.94,118.86,106.02
2015-03-25,88.29,80.67,115.53,99.43,127.3,117.86,105.99
2015-03-26,88.29,80.63,115.26,98.87,126.25,116.02,105.43
2015-03-27,88.29,80.68,115.46,99.26,127.05,117.46,105.47
2015-03-30,88.27,80.67,115.53,99.25,126.85,116.88,105.16
2015-03-31,88.31,80.74,115.75,99.5,127.06,117.13,105.4
2015-04-01,88.27,80.77,115.99,99.98,128.07,118.67,106.22
2015-04-02,88.29,80.76,115.91,99.69,127.42,117.41,105.83
2015-04-06,88.29,80.83,116.14,99.82,127.34,116.75,106.24
2015-04-07,88.31,80.77,116.03,99.9,127.68,117.73,106.48
2015-04-08,88.31,80.77,115.99,99.81,127.68,117.77,106.22
2015-04-09,88.29,80.74,115.74,99.41,126.95,116.24,105.83
2015-04-10,88.29,80.72,115.7,99.38,126.98,116.41,105.73
2015-04-13,88.27,80.77,115.86,99.58,127.05,116.58,105.76
2015-04-14,88.29,80.81,116.03,99.88,127.55,117.4,106.04
2015-04-15,88.27,80.81,116.09,99.93,127.64,117.3,106.36
2015-04-16,88.29,80.85,116.24,100.0,127.44,116.72,106.48
2015-04-17,88.27,80.81,116.21,100.21,128.04,118.06,107.16
2015-04-20,88.27,80.8,116.17,100.02,127.49,117.02,106.87
2015-04-21,88.29,80.81,116.09,99.81,127.27,116.49,106.49
2015-04-22,88.27,80.74,115.74,99.23,126.29,114.71,106.0
2015-04-23,88.27,80.78,115.91,99.54,126.81,115.2,106.27
2015-04-24,88.27,80.81,116.18,99.89,127.24,115.92,106.73
2015-04-27,88.29,80.8,116.05,99.73,127.24,115.92,106.74
2015-04-28,88.29,80.76,115.77,99.27,126.34,114.32,106.13
2015-04-29,88.29,80.77,115.66,98.9,125.57,112.92,105.94
2015-04-30,88.29,80.76,115.63,98.87,125.67,113.12,106.11
2015-05-01,88.27,80.73,115.26,98.33,124.75,111.59,105.68
2015-05-04,88.29,80.73,115.23,98.13,124.29,110.54,105.27
2015-05-05,88.29,80.71,115.13,97.96,124.18,110.39,105.22
2015-05-06,88.29,80.68,114.9,97.49,123.21,108.5,104.38
2015-05-07,88.27,80.65,115.03,97.9,124.03,109.96,104.65
2015-05-08,88.29,80.77,115.41,98.28,124.45,110.25,105.08
2015-05-11,88.27,80.69,114.9,97.31,122.94,107.57,104.13
2015-05-12,88.29,80.7,114.94,97.38,123.02,107.85,104.23
2015-05-13,88.29,80.74,114.95,97.26,122.68,106.99,104.07
2015-05-14,88.27,80.81,115.24,97.59,123.13,107.28,104.27
2015-05-15,88.27,80.81,115.53,98.29,124.36,109.43,104.99
2015-05-18,88.27,80.77,115.21,97.62,123.25,107.59,104.43
2015-05-19,88.27,80.72,114.83,97.19,122.68,106.64,103.93
2015-05-20,88.27,80.75,115.04,97.4,122.95,106.82,104.21
2015-05-21,88.29,80.78,115.34,97.98,123.85,108.31,104.61
2015-05-22,88.29,80.72,115.19,97.76,123.72,108.36,104.79
2015-05-26,88.29,80.73,115.36,98.37,124.61,110.21,104.87
2015-05-27,88.29,80.74,115.34,98.31,124.87,110.46,104.78
2015-05-28,88.27,80.78,115.48,98.41,124.69,110.19,104.71
2015-05-29,88.27,80.79,115.55,98.46,125.02,110.43,105.05
2015-06-01,88.27,80.74,115.29,98.03,124.25,109.25,104.4
2015-06-02,88.29,80.73,114.98,97.35,123.25,107.72,103.97
2015-06-03,88.29,80.71,114.55,96.52,121.92,105.99,103.33
2015-06-04,88.27,80.72,114.76,96.99,122.78,107.37,103.62
2015-06-05,88.27,80.64,114.3,96.28,121.84,106.06,103.33
2015-06-08,88.25,80.69,114.48,96.42,122.09,105.95,103.47
2015-06-09,88.25,80.65,114.26,96.11,121.66,105.11,103.24
2015-06-10,88.27,80.63,114.04,95.74,121.11,104.19,102.87
2015-06-11,88.29,80.65,114.43,96.5,122.35,106.38,103.38
2015-06-12,88.27,80.63,114.38,96.44,122.33,106.4,103.43
2015-06-15,88.29,80.67,114.58,96.67,122.56,106.55,103.77
2015-06-16,88.25,80.7,114.75,97.04,123.15,107.38,104.38
2015-06-17,88.29,80.75,114.96,97.1,122.96,106.56,104.5
2015-06-18,88.25,80.77,114.94,97.02,122.79,106.06,104.27
2015-06-19,88.25,80.79,115.23,97.54,123.68,107.4,104.49
2015-06-22,88.27,80.73,114.78,96.72,122.37,105.21,104.03
2015-06-23,88.25,80.72,114.64,96.42,121.96,104.58,103.79
2015-06-24,88.25,80.75,114.81,96.71,122.43,105.48,103.98
2015-06-25,88.27,80.73,114.61,96.47,121.97,105.11,103.87
2015-06-26,88.25,80.69,114.43,96.01,121.23,103.93,103.4
2015-06-29,88.27,80.82,115.09,97.12,122.97,106.61,104.16
2015-06-30,88.27,80.82,115.02,96.86,122.53,106.0,103.97
2015-07-01,88.27,80.75,114.7,96.35,121.74,104.51,103.59
2015-07-02,88.27,80.88,115.04,96.69,122.09,104.91,104.04
2015-07-06,88.27,80.89,115.43,97.38,123.38,106.79,104.45
2015-07-07,88.25,80.89,115.56,97.63,124.06,107.8,104.8
2015-07-08,88.25,80.97,115.76,98.02,124.55,108.73,104.93
2015-07-09,88.25,80.91,115.38,97.34,123.46,106.59,104.25
2015-07-10,88.25,80.84,114.98,96.66,122.21,104.9,103.76
2015-07-13,88.25,80.8,114.77,96.41,121.97,104.57,103.39
2015-07-14,88.27,80.84,114.98,96.71,122.17,104.91,103.56
2015-07-15,88.25,80.87,115.21,97.08,122.97,106.02,103.85
2015-07-16,88.25,80.83,115.1,97.04,123.25,106.76,103.98
2015-07-17,88.27,80.81,115.03,97.05,123.4,107.31,103.91
2015-07-20,88.25,80.76,114.85,96.86,123.26,106.86,103.66
2015-07-21,88.27,80.77,115.02,97.13,123.72,107.44,103.9
2015-07-22,88.25,80.76,115.01,97.25,124.05,108.1,103.95
2015-07-23,88.25,80.77,115.24,97.64,124.81,109.45,104.13
2015-07-24,88.27,80.79,115.3,97.74,124.92,109.72,104.02
2015-07-27,88.25,80.85,115.58,98.06,125.34,110.31,104.23
2015-07-28,88.25,80.83,115.48,97.78,124.8,109.51,103.98
2015-07-29,88.27,80.81,115.35,97.64,124.48,109.13,103.97
2015-07-30,88.27,80.77,115.35,97.75,124.76,109.94,104.12
2015-07-31,88.27,80.86,115.79,98.33,125.59,110.75,104.53
2015-08-03,88.27,80.88,115.88,98.63,126.16,111.92,104.43
2015-08-04,88.25,80.76,115.45,98.12,125.33,111.03,103.85
2015-08-05,88.25,80.77,115.23,97.74,124.78,110.2,103.52
2015-08-06,88.25,80.79,115.4,98.08,125.53,111.18,103.71
2015-08-07,88.25,80.75,115.6,98.47,126.1,112.63,104.0
2015-08-10,88.27,80.75,115.44,98.06,125.36,111.24,103.85
2015-08-11,88.25,80.85,115.86,98.71,126.4,113.01,104.28
2015-08-12,88.25,80.85,115.91,98.67,126.2,112.39,104.03
2015-08-13,88.25,80.79,115.63,98.41,125.88,112.03,103.76
2015-08-14,88.23,80.75,115.53,98.31,125.77,112.29,103.64
2015-08-17,88.23,80.8,115.71,98.49,126.01,112.8,103.64
2015-08-18,88.25,80.79,115.63,98.33,125.6,111.91,103.39
2015-08-19,88.27,80.86,116.06,98.93,126.42,112.98,103.74
2015-08-20,88.25,80.84,116.12,99.2,126.89,114.16,104.03
2015-08-21,88.25,80.92,116.39,99.6,127.3,114.49,104.06
2015-08-24,88.25,80.96,116.67,99.76,127.28,114.45,103.7
2015-08-25,88.25,80.92,116.33,99.22,126.3,112.63,103.45
2015-08-26,88.27,80.87,116.03,98.61,125.03,110.42,102.83
2015-08-27,88.25,80.88,116.0,98.55,125.17,110.51,103.33
2015-08-28,88.27,80.85,115.92,98.57,125.21,110.84,103.63
2015-08-31,88.27,80.82,115.74,98.4,124.92,109.99,103.53
2015-09-01,88.27,80.85,116.0,98.85,125.54,110.78,103.35
2015-09-02,88.25,80.86,115.95,98.58,125.18,109.83,103.02
2015-09-03,88.27,80.86,116.11,98.82,125.49,110.31,103.03
2015-09-04,88.25,80.87,116.2,99.12,126.0,111.37,103.2
2015-09-08,88.25,80.85,115.94,98.69,125.13,109.73,102.73
2015-09-09,88.25,80.83,115.99,98.73,125.36,110.26,102.96
2015-09-10,88.23,80.85,115.92,98.5,124.98,109.51,102.99
2015-09-11,88.25,80.88,116.1,98.76,125.33,110.2,103.28
2015-09-14,88.25,80.86,116.16,98.86,125.46,110.37,103.08
2015-09-15,88.23,80.75,115.66,98.08,124.19,108.26,102.39
2015-09-16,88.23,80.74,115.64,98.05,124.08,107.85,102.36
2015-09-17,88.23,80.92,116.29,98.87,125.2,109.17,103.16
2015-09-18,88.23,80.96,116.53,99.33,126.06,110.85,103.48
2015-09-21,88.25,80.91,116.23,98.76,125.06,109.04,102.83
2015-09-22,88.25,80.96,116.53,99.25,125.99,110.55,103.08
2015-09-23,88.23,80.93,116.44,99.14,125.89,110.55,103.01
2015-09-24,88.23,80.98,116.56,99.29,126.27,111.3,103.02
2015-09-25,88.23,80.94,116.43,99.03,125.99,110.34,102.47
2015-09-28,88.25,81.0,116.72,99.6,126.98,112.23,102.5
2015-09-29,88.25,81.04,116.91,99.94,127.37,112.54,102.79
2015-09-30,88.23,81.05,117.0,99.96,127.21,112.15,102.99
2015-10-01,88.25,81.05,117.02,100.04,127.41,112.63,103.37
2015-10-02,88.25,81.17,117.43,100.52,128.11,113.31,103.96
2015-10-05,88.23,81.11,117.14,99.96,127.22,111.78,103.65
2015-10-06,88.23,81.1,117.24,100.17,127.54,112.26,103.94
2015-10-07,88.23,81.08,117.04,99.92,127.1,111.89,103.92
2015-10-08,88.23,81.06,116.88,99.66,126.67,110.95,103.89
2015-10-09,88.23,81.06,116.83,99.71,126.76,111.24,103.6
2015-10-12,88.23,81.05,117.06,100.05,127.28,112.09,103.78
2015-10-13,88.23,81.07,117.13,100.14,127.45,112.28,103.73
2015-10-14,88.23,81.19,117.57,100.69,128.25,113.26,104.08
2015-10-15,88.23,81.14,117.29,100.34,127.71,112.7,103.89
2015-10-16,88.23,81.1,117.22,100.26,127.72,112.74,103.61
2015-10-19,88.23,81.13,117.23,100.21,127.62,112.43,103.43
2015-10-20,88.21,81.08,117.0,99.87,127.02,111.74,103.31
2015-10-21,88.23,81.11,117.1,100.21,127.58,112.85,103.38
2015-10-22,88.23,81.14,117.25,100.32,127.61,113.04,103.73
2015-10-23,88.23,81.07,116.87,99.75,126.84,112.08,103.58
2015-10-26,88.21,81.07,116.99,100.01,127.23,112.82,103.55
2015-10-27,88.21,81.1,117.15,100.26,127.5,113.1,103.78
2015-10-28,88.21,81.0,116.69,99.74,126.91,112.65,103.26
2015-10-29,88.21,80.94,116.38,99.13,126.0,110.87,102.98
2015-10-30,88.21,80.94,116.44,99.32,126.22,111.69,103.3
2015-11-02,88.21,80.89,116.2,99.04,125.87,111.18,103.25
2015-11-03,88.23,80.88,116.09,98.78,125.47,110.27,103.08
2015-11-04,88.21,80.8,115.86,98.67,125.33,110.4,102.94
2015-11-05,88.21,80.8,115.81,98.61,125.13,110.1,102.61
2015-11-06,88.21,80.72,115.37,97.94,124.08,108.49,102.18
2015-11-09,88.23,80.7,115.27,97.77,123.84,107.88,102.15
2015-11-10,88.21,80.74,115.48,97.96,124.06,108.2,102.11
2015-11-11,88.23,80.72,115.46,97.91,124.09,107.97,102.1
2015-11-12,88.23,80.75,115.49,97.97,124.31,108.49,102.1
2015-11-13,88.21,80.82,115.78,98.34,124.75,109.11,102.24
2015-11-16,88.23,80.82,115.85,98.47,124.84,109.01,102.18
2015-11-17,88.21,80.79,115.8,98.44,124.93,109.19,102.37
2015-11-18,88.21,80.76,115.69,98.4,124.9,109.42,102.52
2015-11-19,88.23,80.74,115.8,98.61,125.27,110.15,102.88
2015-11-20,88.21,80.74,115.73,98.48,125.07,109.81,102.97
2015-11-23,88.23,80.73,115.8,98.61,125.25,110.15,103.09
2015-11-24,88.21,80.73,115.87,98.7,125.4,110.14,103.2
2015-11-25,88.21,80.74,115.86,98.76,125.46,110.4,103.14
2015-11-27,88.23,80.76,115.96,98.86,125.54,110.29,103.2
2015-11-30,88.23,80.73,115.96,98.9,125.72,110.72,103.15
2015-12-01,88.21,80.78,116.26,99.42,126.55,112.22,103.53
2015-12-02,88.21,80.71,116.04,99.14,126.39,112.26,103.18
2015-12-03,88.23,80.71,115.52,98.1,124.67,109.21,102.54
2015-12-04,88.23,80.73,115.68,98.46,125.23,110.16,102.8
2015-12-07,88.23,80.72,115.84,98.78,125.8,111.23,102.76
2015-12-08,88.21,80.71,115.91,98.84,125.89,111.29,102.79
2015-12-09,88.19,80.74,116.06,98.99,126.01,111.17,102.59
2015-12-10,88.21,80.69,115.89,98.77,125.88,111.32,102.37
2015-12-11,88.23,80.79,116.41,99.56,127.12,113.07,102.7
2015-12-14,88.23,80.69,115.97,98.83,126.13,111.61,101.97
2015-12-15,88.21,80.68,115.76,98.58,125.49,110.95,101.91
2015-12-16,88.23,80.62,115.56,98.32,125.3,110.71,101.62
2015-12-17,88.21,80.62,115.72,98.73,126.03,111.96,101.97
2015-12-18,88.23,80.72,115.98,99.08,126.45,112.59,102.25
2015-12-21,88.21,80.71,116.02,99.13,126.54,112.56,102.06
2015-12-22,88.21,80.69,115.82,98.85,125.92,111.75,101.92
2015-12-23,88.21,80.67,115.68,98.62,125.51,110.9,102.02
2015-12-24,88.23,80.7,115.74,98.8,125.95,111.54,102.19
2015-12-28,88.21,80.65,115.79,98.82,125.98,111.87,102.22
2015-12-29,88.21,80.63,115.48,98.3,125.1,110.01,101.83
2015-12-30,88.23,80.65,115.51,98.34,125.1,109.9,101.94
2015-12-31,88.21,80.61,115.63,98.45,125.26,110.4,102.11
2016-01-04,88.23,80.72,115.86,98.87,125.88,111.19,102.51
2016-01-05,88.23,80.67,115.91,98.84,125.71,110.74,102.44
2016-01-06,88.19,80.72,116.25,99.44,126.76,112.24,102.77
2016-01-07,88.21,80.74,116.51,99.65,127.07,112.44,102.69
2016-01-08,88.21,80.8,116.75,99.9,127.41,112.94,102.77
2016-01-11,88.21,80.83,116.61,99.59,126.77,111.71,102.23
2016-01-12,88.23,80.84,116.83,100.03,127.63,113.32,102.51
2016-01-13,88.21,80.89,117.06,100.43,128.16,114.43,102.72
2016-01-14,88.19,80.91,117.03,100.22,127.67,113.36,102.63
2016-01-15,88.19,80.97,117.35,100.69,128.62,115.13,102.63
2016-01-19,88.21,80.96,117.24,100.56,128.35,114.77,102.53
2016-01-20,88.21,81.02,117.55,101.05,129.08,115.98,102.58
2016-01-21,88.23,81.01,117.44,100.8,128.76,115.19,102.21
2016-01-22,88.19,80.98,117.27,100.58,128.37,114.75,102.36
2016-01-25,88.21,80.98,117.39,100.91,128.78,115.38,102.56
2016-01-26,88.19,81.02,117.5,100.99,128.96,115.43,102.82
2016-01-27,88.21,81.04,117.57,101.06,128.86,115.4,103.08
2016-01-28,88.21,81.04,117.71,101.19,129.14,115.57,103.29
2016-01-29,88.23,81.14,118.11,101.73,129.9,116.55,103.71
2016-02-01,88.19,81.09,117.9,101.5,129.69,116.19,103.52
2016-02-02,88.19,81.2,118.38,102.22,130.88,118.35,103.84
2016-02-03,88.21,81.22,118.41,102.1,130.49,117.37,103.97
2016-02-04,88.23,81.24,118.52,102.35,130.87,117.93,103.99
2016-02-05,88.23,81.22,118.53,102.48,130.93,118.07,103.7
2016-02-08,88.21,81.31,118.99,103.24,132.38,120.61,103.78
2016-02-09,88.23,81.28,118.96,103.26,132.29,120.74,103.54
2016-02-10,88.21,81.28,119.1,103.57,132.87,121.81,103.92
2016-02-11,88.23,81.36,119.29,104.05,133.58,122.66,104.29
2016-02-12,88.21,81.27,118.87,103.25,132.63,120.62,103.9
2016-02-16,88.21,81.22,118.72,102.94,131.86,119.35,103.47
2016-02-17,88.21,81.24,118.55,102.69,131.37,118.61,103.29
2016-02-18,88.23,81.3,118.82,103.17,132.12,120.07,103.58
2016-02-19,88.23,81.23,118.72,103.17,132.18,120.17,103.66
2016-02-22,88.23,81.24,118.69,103.07,132.12,120.11,103.92
2016-02-23,88.21,81.25,118.79,103.27,132.39,120.59,104.23
2016-02-24,88.23,81.27,118.82,103.27,132.23,120.36,104.46
2016-02-25,88.21,81.28,119.03,103.58,132.72,120.79,104.89
2016-02-26,88.21,81.18,118.71,103.07,132.0,119.62,104.62
2016-02-29,88.23,81.23,118.76,103.24,132.31,120.14,104.98
2016-03-01,88.23,81.12,118.21,102.44,131.01,118.03,104.69
2016-03-02,88.21,81.11,118.11,102.26,131.01,118.52,104.91
2016-03-03,88.23,81.14,118.12,102.38,131.2,118.95,105.13
2016-03-04,88.23,81.08,117.95,102.03,130.62,118.19,104.8
2016-03-07,88.23,81.02,117.77,101.83,130.44,118.15,104.38
2016-03-08,88.21,81.08,118.15,102.42,131.56,119.45,104.78
2016-03-09,88.23,81.05,117.94,102.02,130.84,118.73,104.72
2016-03-10,88.23,81.04,117.63,101.65,130.47,118.24,104.35
2016-03-11,88.21,80.97,117.47,101.36,129.79,117.05,104.32
2016-03-14,88.21,80.97,117.45,101.44,129.93,117.41,104.19
2016-03-15,88.21,80.99,117.46,101.42,129.95,117.52,103.99
2016-03-16,88.23,81.16,117.95,101.95,130.61,117.87,105.1
2016-03-17,88.21,81.15,118.03,102.06,130.89,118.36,105.33
2016-03-18,88.21,81.17,118.28,102.24,131.15,118.61,105.68
2016-03-21,88.23,81.16,118.02,101.95,130.51,117.7,105.71
2016-03-22,88.23,81.11,117.89,101.73,130.33,117.67,105.44
2016-03-23,88.21,81.16,118.17,102.2,131.19,119.0,105.55
2016-03-24,88.23,81.12,118.11,102.1,130.98,119.05,105.31
2016-03-28,88.23,81.14,118.17,102.25,131.26,119.21,105.44
2016-03-29,88.23,81.29,118.68,102.94,132.42,120.46,106.55
2016-03-30,88.23,81.3,118.78,102.8,131.61,119.19,106.61
2016-03-31,88.23,81.34,119.04,103.17,132.48,120.03,106.73
2016-04-01,88.23,81.29,118.95,103.14,132.55,120.35,106.81
2016-04-04,88.23,81.35,119.05,103.27,132.62,120.42,106.94
2016-04-05,88.25,81.38,119.3,103.68,133.51,121.74,107.05
2016-04-06,88.25,81.35,119.19,103.45,132.9,120.85,106.77
2016-04-07,88.23,81.4,119.49,103.99,133.94,122.34,107.15
2016-04-08,88.25,81.4,119.41,103.83,133.45,121.57,106.93
2016-04-11,88.23,81.39,119.41,103.81,133.49,121.41,106.66
2016-04-12,88.23,81.37,119.15,103.4,132.88,120.58,106.21
2016-04-13,88.25,81.33,119.1,103.47,133.05,121.0,106.31
2016-04-14,88.25,81.33,118.95,103.23,132.62,120.42,106.06
2016-04-15,88.23,81.39,119.15,103.54,133.19,121.45,106.44
2016-04-18,88.25,81.38,119.1,103.44,132.89,120.93,106.42
2016-04-19,88.25,81.35,118.95,103.27,132.69,120.55,106.61
2016-04-20,88.25,81.29,118.69,102.74,131.78,119.22,106.16
2016-04-21,88.23,81.27,118.52,102.57,131.46,118.51,106.03
2016-04-22,88.25,81.27,118.49,102.46,131.32,118.21,105.96
2016-04-25,88.23,81.25,118.38,102.35,130.91,117.72,105.84
2016-04-26,88.25,81.23,118.27,102.13,130.49,117.19,105.8
2016-04-27,88.25,81.29,118.63,102.7,131.42,118.36,106.44
2016-04-28,88.25,81.34,118.86,103.05,131.95,118.84,107.0
2016-04-29,88.27,81.37,118.88,103.01,131.99,119.15,106.95
2016-05-02,88.25,81.34,118.72,102.71,131.35,117.95,106.6
2016-05-03,88.27,81.43,119.09,103.32,132.27,119.43,106.64
2016-05-04,88.25,81.42,119.23,103.51,132.69,120.09,106.76
